Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
31.36154	6.08107	83.5262
31.36131	6.08097	83.7776
31.36091	6.08092	84.0138
31.36101	6.08031	84.2562
31.36143	6.07995	84.5046
31.36108	6.07970	84.7438
31.36139	6.07924	84.9833
31.36193	6.07868	85.2196
31.36223	6.07838	85.4647
31.37107	6.07833	85.6950
31.37064	6.08016	85.9312
31.36650	6.08229	86.1736
31.36536	6.08310	86.4158
31.36573	6.08295	86.6552
31.36540	6.08194	86.8884
31.36788	6.07965	87.1188
31.37129	6.07762	87.3671
31.37648	6.07655	87.6034
31.38212	6.07655	87.8365
31.38606	6.07736	88.0700
31.38526	6.07884	88.3153
31.38218	6.07990	88.5606
31.38320	6.07970	88.8209
31.38732	6.07939	89.1057
31.38786	6.07980	89.3451
31.38719	6.08041	89.5753
31.38538	6.08077	89.8175
31.38297	6.08006	90.0689
31.38188	6.07823	90.3053
31.38494	6.07553	90.5445
31.38738	6.07314	90.7778
31.39201	6.07157	91.0290
31.39321	6.07111	91.2685
31.39405	6.07126	91.5199
31.39806	6.07177	91.7592
31.40186	6.07309	92.0046
31.40342	6.07543	92.2439
31.40311	6.07772	92.4892
31.40407	6.07945	92.7344
31.40491	6.08026	92.9769
31.40436	6.08067	93.2163
31.40443	6.08046	93.4554
31.40483	6.07990	93.7040
31.40510	6.07838	93.9401
31.40689	6.07640	94.1826
31.40834	6.07508	94.4278
31.40894	6.07431	94.6672
31.40952	6.07386	94.9156
31.40969	6.07355	95.1488
31.40996	6.07350	95.3940
31.40957	6.07350	95.6426
31.41033	6.07360	95.8788
31.41102	6.07340	96.1181
31.41012	6.07365	96.3663
31.41014	6.07381	96.6086
31.41060	6.07386	96.8451
31.41034	6.07401	97.0843
31.40982	6.07386	97.3327
31.41005	6.07370	97.5811
31.41095	6.07335	97.8234
31.41121	6.07294	98.0657
