Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
389	12.39935	3.3712516	0.8391	0.8345	6.243645	28.63252
390	12.38681	3.3718357	0.8483	0.8436	6.244730	28.64757
391	12.37737	3.3732385	0.8697	0.8649	6.245193	28.66797
392	12.37176	3.3752066	0.8666	0.8618	6.245051	28.69078
393	12.38902	3.3752382	0.8576	0.8528	6.243253	28.67791
394	12.41632	3.3719496	0.8485	0.8438	6.241632	28.62616
395	12.42876	3.3698552	0.8393	0.8347	6.241112	28.59701
396	12.41621	3.3693414	0.8485	0.8438	6.242600	28.60172
397	12.37415	3.3700208	0.8820	0.8772	6.246708	28.64013
398	12.33482	3.3719187	0.9003	0.8954	6.250087	28.68801
399	12.31497	3.3741343	0.9094	0.9044	6.251331	28.72408
400	12.33524	3.3746864	0.9004	0.8954	6.249026	28.71378
