Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
30.45176	7.12140	87.7000
30.44395	7.11129	87.9603
30.44184	7.08213	88.2240
30.46297	7.03899	88.4934
30.50061	6.99018	88.7750
30.53484	6.94668	89.0296
30.56122	6.91426	89.2901
30.57596	6.89316	89.5777
30.58323	6.87798	89.8897
30.59546	6.86229	90.1746
30.60564	6.84997	90.4259
30.61187	6.84179	90.6926
30.61582	6.83661	90.9621
30.61807	6.83351	91.2316
30.61887	6.83097	91.4859
30.62065	6.82854	91.7526
30.62122	6.82626	92.0219
30.62013	6.82300	92.2826
30.62369	6.81669	92.5552
30.62750	6.81085	92.8249
30.63106	6.80568	93.0852
30.63405	6.80144	93.3547
30.63186	6.79828	93.6183
30.63265	6.79192	93.8847
30.63901	6.78210	94.1603
30.64445	6.77265	94.4151
30.65116	6.76433	94.6752
30.65410	6.75797	94.9418
30.65630	6.75178	95.2024
30.65984	6.74295	95.4658
30.66583	6.73288	95.7354
30.67252	6.72385	95.9990
30.67409	6.71610	96.2593
30.67772	6.70584	96.5198
30.67834	6.68918	96.7803
30.69536	6.66072	97.0499
30.70645	6.62549	97.3195
30.73072	6.58242	97.5798
30.76669	6.53949	97.8374
30.77892	6.50667	98.0977
30.79628	6.47147	98.3583
30.81854	6.43603	98.6158
30.84288	6.40483	98.8790
30.84516	6.37959	99.1488
30.85853	6.35130	99.4064
30.87826	6.32123	99.6726
30.89834	6.29430	99.9542
30.91421	6.27352	100.2482
30.92788	6.25647	100.5055
30.94407	6.23994	100.7689
30.95594	6.22683	101.0354
30.96539	6.21877	101.3051
30.97176	6.21484	101.5626
30.97257	6.21270	101.8292
30.97565	6.20852	102.0775
30.98275	6.20312	102.3622
30.98866	6.20001	102.6225
30.98565	6.19818	102.8891
30.98658	6.19440	103.1556
30.98279	6.18926	103.4221
30.98109	6.17958	103.6766
30.97982	6.16481	103.9340
30.98458	6.14765	104.2217
30.98630	6.12811	104.4851
31.00256	6.10710	104.7456
31.01310	6.09170	105.0121
31.01057	6.08046	105.2756
31.00731	6.06578	105.5361
31.02156	6.04536	105.7934
31.03671	6.02769	106.0601
31.04566	6.01592	106.3356
31.05178	6.00836	106.5962
31.05745	6.00389	106.8535
31.06059	6.00100	107.1199
31.05491	5.99918	107.3774
31.05453	5.99461	107.6470
31.05574	5.98771	107.9106
31.06159	5.98046	108.1679
31.06773	5.97423	108.4252
31.07145	5.96982	108.6826
31.06445	5.96622	108.9491
31.05854	5.95801	109.1977
31.06948	5.94453	109.4671
31.07501	5.93405	109.7337
31.08041	5.92594	110.0091
31.08479	5.91962	110.2788
